state,state_fips,county_name,county_fips,year,market_or_full_value,assessed_value,net_assessed_value,county_taxable_value,school_taxable_value,market_or_full_value_growth_since_2000,assessed_value_growth_since_2000,net_assessed_value_growth_since_2000,county_taxable_value_growth_since_2000,school_taxable_value_growth_since_2000,market_or_full_value_index_2000_100,assessed_value_index_2000_100,net_assessed_value_index_2000_100,county_taxable_value_index_2000_100,school_taxable_value_index_2000_100
FL,12,Baker,12003,2012,1578115774.0,1313675867.0,,745566250.0,845446703.0,0.922001913116322,,,1.2937450095481764,1.5815748954409234,192.20019131163218,,,229.37450095481765,258.15748954409236
FL,12,Baker,12003,2013,1567891780.0,1316714000.0,,749596354.0,849367715.0,0.9095500155106842,,,1.3061436809445284,1.5935477212950007,190.95500155106842,,,230.61436809445283,259.3547721295001
FL,12,Baker,12003,2014,1609862311.0,1340571248.0,,770117554.0,873801988.0,0.9606663164852589,,,1.3692774401375445,1.6681578718122592,196.06663164852588,,,236.92774401375445,266.8157871812259
FL,12,Baker,12003,2015,1609766343.0,1348201852.0,,777186107.0,881090987.0,0.9605494361633986,,,1.391023942434928,1.69041485946686,196.05494361633987,,,239.1023942434928,269.041485946686
FL,12,Baker,12003,2016,1670196779.0,1385219782.0,,807691673.0,915256590.0,1.0341482275296734,,,1.4848747434548812,1.794739665134002,203.41482275296732,,,248.48747434548812,279.47396651340017
FL,12,Baker,12003,2017,1705439351.0,1410646143.0,,827330971.0,,1.0770704845168466,,,1.545295318794134,,207.70704845168467,,,254.5295318794134,
FL,12,Baker,12003,2018,1823215730.0,1500611328.0,,890720067.0,1010897759.0,1.2205114344695547,,,1.7403127603826856,2.0867803579238617,222.05114344695548,,,274.0312760382686,308.6780357923862
FL,12,Baker,12003,2019,1931601282.0,1571958112.0,,952001327.0,1078601187.0,1.3525152086731125,,,1.92884541499765,2.2935130466195464,235.25152086731126,,,292.884541499765,329.35130466195466
FL,12,Baker,12003,2020,2081894413.0,1655351260.0,,1026085614.0,1165754646.0,1.5355586140235755,,,2.156766761480521,2.559636482912892,253.55586140235755,,,315.6766761480521,355.9636482912892
FL,12,Baker,12003,2021,2236568700.0,1766898692.0,,1124579841.0,1268307242.0,1.7239378701097028,,,2.459785630227001,2.872781245742366,272.3937870109703,,,345.9785630227001,387.2781245742366
FL,12,Baker,12003,2022,2818417987.0,1972190224.0,,1296356921.0,1492359003.0,2.4325775410286554,,,2.9882602225315185,3.556924195764527,343.25775410286553,,,398.82602225315185,455.69241957645266
FL,12,Bay,12005,2000,9191338744.0,,,5982852531.0,6016820563.0,0.0,,,0.0,0.0,100.0,,,100.0,100.0
FL,12,Bay,12005,2001,10064384815.0,,,6604698500.0,6658877264.0,0.0949857355186603,,,0.10393804055472211,0.1067102956249486,109.49857355186603,,,110.39380405547222,110.67102956249487
FL,12,Bay,12005,2002,10613817295.0,,,7096256121.0,7175079671.0,0.15476293395546725,,,0.1860991198146582,0.19250351508280472,115.47629339554672,,,118.60991198146581,119.25035150828047
FL,12,Bay,12005,2003,11934440345.0,,,7935910624.0,8243648780.0,0.298444185053093,,,0.3264426263024667,0.3701004864086721,129.8444185053093,,,132.64426263024666,137.0100486408672
FL,12,Bay,12005,2004,13160126387.0,,,8897900910.0,9207241226.0,0.4317964720417664,,,0.48723386777390054,0.5302502591849356,143.17964720417663,,,148.72338677739006,153.02502591849355
FL,12,Bay,12005,2005,17707802962.0,,,12338404401.0,12673450592.0,0.9265749479159877,,,1.062294588922068,1.1063368035162062,192.65749479159877,,,206.22945889220682,210.63368035162063
FL,12,Bay,12005,2006,25446471234.0,,,17569386778.0,17875988742.0,1.7685271909504112,,,1.9366237404256021,1.9710024679690616,276.8527190950411,,,293.6623740425602,297.10024679690616
FL,12,Bay,12005,2007,26379350527.0,,,18263607488.0,18608377957.0,1.8700226660909585,,,2.052658810052158,2.0927260938162036,287.00226660909584,,,305.26588100521576,309.2726093816203
FL,12,Bay,12005,2008,26961479864.0,,,17916437241.0,18991132748.0,1.9333572197630233,,,1.9946312646294442,2.1563402214093914,293.33572197630235,,,299.46312646294444,315.6340221409391
FL,12,Bay,12005,2009,24222319836.0,,,16134831531.0,17294834894.0,1.6353418702810893,,,1.6968459355128305,1.8744142712769811,263.53418702810893,,,269.68459355128306,287.4414271276981
FL,12,Bay,12005,2010,22659736741.0,20161741190.0,,15111635407.0,16285324735.0,1.465335831060738,,,1.5258244840064905,1.7066329408500924,246.53358310607382,,,252.58244840064904,270.6632940850092
