state,state_fips,county_name,county_fips,year,market_or_full_value,assessed_value,net_assessed_value,county_taxable_value,school_taxable_value,market_or_full_value_growth_since_2000,assessed_value_growth_since_2000,net_assessed_value_growth_since_2000,county_taxable_value_growth_since_2000,school_taxable_value_growth_since_2000,market_or_full_value_index_2000_100,assessed_value_index_2000_100,net_assessed_value_index_2000_100,county_taxable_value_index_2000_100,school_taxable_value_index_2000_100
CA,06,Colusa,06011,2022,,,4869993000.0,4869993000.0,,,,,,,,,,,
CA,06,Contra Costa,06013,2000,,,,,,,,,,,,,,,
CA,06,Contra Costa,06013,2001,,,,,,,,,,,,,,,
CA,06,Contra Costa,06013,2002,,,100874710000.0,100874710000.0,,,,,,,,,,,
CA,06,Contra Costa,06013,2003,,,,,,,,,,,,,,,
CA,06,Contra Costa,06013,2004,,,,,,,,,,,,,,,
CA,06,Contra Costa,06013,2005,,,,,,,,,,,,,,,
CA,06,Contra Costa,06013,2006,,,,,,,,,,,,,,,
CA,06,Contra Costa,06013,2007,,,,,,,,,,,,,,,
CA,06,Contra Costa,06013,2008,,,,,,,,,,,,,,,
CA,06,Contra Costa,06013,2009,,,,,,,,,,,,,,,
CA,06,Contra Costa,06013,2010,,,,,,,,,,,,,,,
CA,06,Contra Costa,06013,2011,,,,,,,,,,,,,,,
CA,06,Contra Costa,06013,2012,,,,,,,,,,,,,,,
CA,06,Contra Costa,06013,2013,,,150247542000.0,150247542000.0,,,,,,,,,,,
CA,06,Contra Costa,06013,2014,,,163654304000.0,163654304000.0,,,,,,,,,,,
CA,06,Contra Costa,06013,2015,,,175617962000.0,175617962000.0,,,,,,,,,,,
CA,06,Contra Costa,06013,2016,,,185969455000.0,185969455000.0,,,,,,,,,,,
CA,06,Contra Costa,06013,2017,,,196486429000.0,196486429000.0,,,,,,,,,,,
CA,06,Contra Costa,06013,2018,,,208674522000.0,208674522000.0,,,,,,,,,,,
CA,06,Contra Costa,06013,2019,,,219350609000.0,219350609000.0,,,,,,,,,,,
CA,06,Contra Costa,06013,2020,,,229845164000.0,229845164000.0,,,,,,,,,,,
CA,06,Contra Costa,06013,2021,,,237879447000.0,237879447000.0,,,,,,,,,,,
CA,06,Contra Costa,06013,2022,,,256412823000.0,256412823000.0,,,,,,,,,,,
CA,06,Del Norte,06015,2000,,,,,,,,,,,,,,,
CA,06,Del Norte,06015,2001,,,,,,,,,,,,,,,
CA,06,Del Norte,06015,2002,,,1156242000.0,1156242000.0,,,,,,,,,,,
CA,06,Del Norte,06015,2003,,,,,,,,,,,,,,,
CA,06,Del Norte,06015,2004,,,,,,,,,,,,,,,
CA,06,Del Norte,06015,2005,,,,,,,,,,,,,,,
CA,06,Del Norte,06015,2006,,,,,,,,,,,,,,,
CA,06,Del Norte,06015,2007,,,,,,,,,,,,,,,
CA,06,Del Norte,06015,2008,,,,,,,,,,,,,,,
CA,06,Del Norte,06015,2009,,,,,,,,,,,,,,,
CA,06,Del Norte,06015,2010,,,,,,,,,,,,,,,
CA,06,Del Norte,06015,2011,,,,,,,,,,,,,,,
CA,06,Del Norte,06015,2012,,,,,,,,,,,,,,,
CA,06,Del Norte,06015,2013,,,1738874000.0,1738874000.0,,,,,,,,,,,
CA,06,Del Norte,06015,2014,,,1737388000.0,1737388000.0,,,,,,,,,,,
CA,06,Del Norte,06015,2015,,,1753304000.0,1753304000.0,,,,,,,,,,,
CA,06,Del Norte,06015,2016,,,1802036000.0,1802036000.0,,,,,,,,,,,
CA,06,Del Norte,06015,2017,,,1843777000.0,1843777000.0,,,,,,,,,,,
CA,06,Del Norte,06015,2018,,,1886974000.0,1886974000.0,,,,,,,,,,,
